content,label,category,confidence_ground_truth,split
"Social Media Backlash: Celebrity's Offensive Comments Criticised as Racist. We report on how a high-profile public figure's remarks about immigrants from specific African nations sparked widespread condemnation, with analysts discussing how such statements reflect and reinforce existing racial stereotypes in British society.",1,racial_bias,0.87,train
"Healthcare Disparities Report: Black Women Receive Inferior Maternal Care in NHS. This documentary-style video presents research showing Black British mothers face significantly higher mortality rates during childbirth, with medical experts arguing that racial bias in clinical decision-making may be partly responsible for these alarming health inequities.",1,racial_bias,0.95,train
"Criminal Justice System Under Scrutiny: Sentencing Data Reveals Black Defendants Receive Longer Sentences. Our analysis of court records across the UK shows striking racial disparities in sentencing outcomes, with legal experts questioning whether unconscious bias among judges and juries is systematically disadvantaging defendants from ethnic minorities.",1,racial_bias,0.92,train
Police 'disproportionately stop and search young Black men' says report into racial bias in policing,1,racial_bias,0.92,train
Housing discrimination against Asian families 'widespread' reveals investigation into rental market bias,1,racial_bias,0.89,train
"Employment gap widens: Black British workers earn 23% less than white counterparts, study finds",1,racial_bias,0.91,train
BBC accused of racial bias after underrepresentation of ethnic minority presenters in flagship news programmes,1,racial_bias,0.88,train
Tabloid headline criticised for 'stoking racial tensions' as it links crime to migrant communities,1,racial_bias,0.93,train
"Schools segregating pupils by race, Ofsted reports finds evidence of institutional racial bias in admissions",1,racial_bias,0.9,train
MPs condemn 'racist tropes' in government rhetoric about immigration and British identity,1,racial_bias,0.87,test
Healthcare discrimination: BME patients 'receive inferior treatment' claims leaked NHS internal review,1,racial_bias,0.91,test
Social media posts by local councillor branded 'deeply racist' after making stereotypical comments about Roma communities,1,racial_bias,0.94,train
University admissions data reveals systemic racial bias against Black applicants seeking elite institution places,1,racial_bias,0.89,train
INVESTIGATION: Stop and Search Disparities Exposed | New data reveals Black British citizens are up to 9 times more likely to be stopped and searched by police than white counterparts. We examine the Met's controversial practices and hear from affected communities.,1,racial_bias,0.92,train
EXPOSED: Housing Discrimination Against Ethnic Minorities | Our undercover investigation reveals landlords rejecting applications based on names. We contacted 500+ properties and found systematic racial bias in London's rental market.,1,racial_bias,0.88,test
Employment Gap Report: Minority Graduates 40% Less Likely to Get Interviews | Analysis of recruitment reveals CVs with 'British-sounding' names receive significantly more callbacks than identical applications with ethnic minority names.,1,racial_bias,0.94,test
"TABLOID HEADLINES UNDER FIRE: 'Swarms' and 'Invasions' — We catalogue the most inflammatory racial language used by British tabloids covering migration, showing a documented pattern of dehumanising language.",1,racial_bias,0.91,train
"BBC Study Reveals Whitewashing in British Television | Ethnic minority representation on prime-time BBC shows remains below 15%, with minority characters predominantly cast in subordinate roles. Full analysis included.",1,racial_bias,0.89,test
POLITICIAN'S COMMENTS SPARK OUTRAGE: MPs defend controversial statements linking criminality to specific ethnic communities. We fact-check the claims and examine the broader pattern of such rhetoric in Parliament.,1,racial_bias,0.93,train
MORTGAGE DISCRIMINATION: Study Shows Ethnic Minority Applicants Rejected at Higher Rates | Banks approve 23% fewer mortgages for Asian and Black British applicants with identical financial profiles to white counterparts.,1,racial_bias,0.9,train
"SCHOOL EXCLUSIONS DATA: Black British Students Disproportionately Expelled | Department for Education statistics reveal racial disparities in school discipline, with Black Caribbean boys 3x more likely to be permanently excluded.",1,racial_bias,0.95,test
SPORTS MEDIA BIAS EXPOSED: Analysis of commentary patterns reveals different language used when describing athletic performance by white versus ethnic minority players. Experts call for broadcaster accountability.,1,racial_bias,0.87,test
CRIMINAL SENTENCING DISPARITY REPORT: Statistical analysis shows ethnic minority defendants receive longer sentences than white defendants for comparable offences. Justice campaigners demand judicial reform.,1,racial_bias,0.92,train
Police apologise after investigation reveals Black Britons stopped and searched at five times the rate of white people in London,1,racial_bias,0.92,test
Housing charity exposes discrimination: landlords reject applications from tenants with 'ethnic-sounding names' at twice the rate,1,racial_bias,0.88,train
Employment tribunal hears case of Asian woman denied promotion despite higher qualifications than white male colleague,1,racial_bias,0.91,train
BBC report: 'People of colour make up 14% of UK population but only 3% of national newspaper editors',1,racial_bias,0.94,test
Guardian investigation uncovers racist comments on social media from council candidates; party suspends three members,1,racial_bias,0.89,train
Study finds Black patients 40% less likely to be prescribed painkillers for same conditions as white patients in NHS,1,racial_bias,0.93,train
Ofsted report criticises school after headmaster's email surfaces using outdated racial stereotypes about student behaviour,1,racial_bias,0.86,test
Job advert scandal: recruitment firm investigated after CV screening software rejected applications with 'foreign-sounding names',1,racial_bias,0.87,train
Local news exposes pattern: residents of colour in Manchester face higher denial rates for mortgage applications,1,racial_bias,0.9,train
Parliament hears evidence that students from minority backgrounds suspended at 2.5 times higher rate than white peers,1,racial_bias,0.85,train
INVESTIGATION: Police Stop and Search Figures Reveal Stark Racial Disparities. New data shows Black British citizens are 9 times more likely to be stopped and searched than white counterparts. Our analysis of Met Police records exposes systemic patterns that civil rights groups say perpetuate discriminatory policing practices.,1,racial_bias,0.92,train
"Housing Discrimination Uncovered: Documentary exposes landlords rejecting Asian and Black applicants. Undercover reporters found evidence of racial screening in London lettings market, with agents explicitly stating 'we don't rent to certain types.' The findings prompt calls for tougher enforcement of equality laws.",1,racial_bias,0.89,train
